,salary,season,Salary Cap,% of Salary Cap,career_AST,career_FG%,career_FG3%,career_FT%,career_G,career_PTS
7563,1700000.0,1990-91,11871000.0,0.143206132592031,1.0,51.2,11.1,59.7,953,6.6
7564,1333000.0,1991-92,12500000.0,0.10664,1.0,51.2,11.1,59.7,953,6.6
7565,1283000.0,1992-93,14000000.0,0.09164285714285714,1.0,51.2,11.1,59.7,953,6.6
7566,150000.0,1994-95,15964000.0,0.009396141317965422,1.0,51.2,11.1,59.7,953,6.6
7567,300000.0,1995-96,23000000.0,0.013043478260869565,1.0,51.2,11.1,59.7,953,6.6
7568,500000.0,1996-97,24363000.0,0.020522924106226654,1.0,51.2,11.1,59.7,953,6.6
7569,272250.0,1997-98,26900000.0,0.01012081784386617,1.0,51.2,11.1,59.7,953,6.6
7570,220000.0,1996-97,24363000.0,0.009030086606739728,2.0,40.6,35.1,77.1,203,3.8
7571,326700.0,1997-98,26900000.0,0.012144981412639404,2.0,40.6,35.1,77.1,203,3.8
7572,287500.0,1998-99,30000000.0,0.009583333333333333,2.0,40.6,35.1,77.1,203,3.8
7573,485000.0,1999-00,34000000.0,0.014264705882352941,2.0,40.6,35.1,77.1,203,3.8
7574,20000.0,2000-01,35500000.0,0.0005633802816901409,2.0,40.6,35.1,77.1,203,3.8
7575,3027840.0,2004-05,43870000.0,0.06901846364258035,3.0,48.6,17.8,79.4,833,6.3
7576,3254880.0,2005-06,49500000.0,0.06575515151515152,3.0,48.6,17.8,79.4,833,6.3
7577,3481920.0,2006-07,53135000.0,0.06552968852921803,3.0,48.6,17.8,79.4,833,6.3
7578,4404629.0,2007-08,55630000.0,0.07917722451914434,3.0,48.6,17.8,79.4,833,6.3
7579,370000.0,2008-09,58680000.0,0.006305385139740968,3.0,48.6,17.8,79.4,833,6.3
7580,296695.0,2009-10,57700000.0,0.005142027729636048,3.0,48.6,17.8,79.4,833,6.3
7581,3500000.0,2010-11,58044000.0,0.0602990834539315,3.0,48.6,17.8,79.4,833,6.3
7582,3500000.0,2011-12,58044000.0,0.0602990834539315,3.0,48.6,17.8,79.4,833,6.3
7583,1000000.0,2012-13,58044000.0,0.017228309558266142,3.0,48.6,17.8,79.4,833,6.3
7584,768720.0,2012-13,58044000.0,0.01324374612363035,3.0,48.6,17.8,79.4,833,6.3
7585,256240.0,2012-13,58044000.0,0.004414582041210116,3.0,48.6,17.8,79.4,833,6.3
7586,1272279.0,2013-14,58679000.0,0.021682015712605873,3.0,48.6,17.8,79.4,833,6.3
7587,5305000.0,2014-15,63065000.0,0.08411955918496788,3.0,48.6,17.8,79.4,833,6.3
7588,5543725.0,2015-16,70000000.0,0.07919607142857144,3.0,48.6,17.8,79.4,833,6.3
7589,5782450.0,2016-17,94143000.0,0.061421985702601364,3.0,48.6,17.8,79.4,833,6.3
7590,7692308.0,2017-18,99093000.0,0.07762715832601698,3.0,48.6,17.8,79.4,833,6.3
7591,272250.0,1997-98,26900000.0,0.01012081784386617,0.2,46.9,33.3,61.1,28,2.1
7592,425000.0,1998-99,30000000.0,0.014166666666666666,0.2,46.9,33.3,61.1,28,2.1
7593,150000.0,1984-85,3600000.0,0.041666666666666664,2.9,52.4,21.3,77.1,388,13.2
7594,215000.0,1985-86,4233000.0,0.050791400897708484,2.9,52.4,21.3,77.1,388,13.2
7597,75000.0,1987-88,6164000.0,0.012167423750811162,1.1,44.0,36.1,73.3,656,5.9
7598,380000.0,1988-89,7232000.0,0.05254424778761062,1.1,44.0,36.1,73.3,656,5.9
7599,1275000.0,1990-91,11871000.0,0.10740459944402325,1.1,44.0,36.1,73.3,656,5.9
7600,1377000.0,1991-92,12500000.0,0.11016,1.1,44.0,36.1,73.3,656,5.9
7601,583000.0,1992-93,14000000.0,0.04164285714285714,1.1,44.0,36.1,73.3,656,5.9
7602,958000.0,1993-94,15175000.0,0.06313014827018122,1.1,44.0,36.1,73.3,656,5.9
7603,325000.0,1994-95,15964000.0,0.02035830618892508,1.1,44.0,36.1,73.3,656,5.9
7604,485000.0,1995-96,23000000.0,0.02108695652173913,1.1,44.0,36.1,73.3,656,5.9
7605,25000.0,1999-00,34000000.0,0.0007352941176470588,0.5,45.8,66.7,48.5,98,3.5
7606,465850.0,2001-02,42500000.0,0.010961176470588235,0.5,45.8,66.7,48.5,98,3.5
7607,193424.0,2002-03,40271000.0,0.0048030592734225625,0.5,45.8,66.7,48.5,98,3.5
7608,35819.0,2002-03,40271000.0,0.0008894489831392317,0.5,45.8,66.7,48.5,98,3.5
7609,100000.0,1988-89,7232000.0,0.013827433628318585,1.7,46.7,28.3,76.1,1003,9.5
7610,300000.0,1990-91,11871000.0,0.025271670457417236,1.7,46.7,28.3,76.1,1003,9.5
7611,252000.0,1991-92,12500000.0,0.02016,1.7,46.7,28.3,76.1,1003,9.5
7612,1258000.0,1992-93,14000000.0,0.08985714285714286,1.7,46.7,28.3,76.1,1003,9.5
7613,1410000.0,1993-94,15175000.0,0.0929159802306425,1.7,46.7,28.3,76.1,1003,9.5
7614,1485300.0,1994-95,15964000.0,0.09304059133049361,1.7,46.7,28.3,76.1,1003,9.5
7615,1860000.0,1995-96,23000000.0,0.0808695652173913,1.7,46.7,28.3,76.1,1003,9.5
7616,2260000.0,1996-97,24363000.0,0.09276361696014448,1.7,46.7,28.3,76.1,1003,9.5
7617,2610335.0,1997-98,26900000.0,0.09703847583643123,1.7,46.7,28.3,76.1,1003,9.5
7618,2977000.0,1998-99,30000000.0,0.09923333333333334,1.7,46.7,28.3,76.1,1003,9.5
7619,2000000.0,1999-00,34000000.0,0.058823529411764705,1.7,46.7,28.3,76.1,1003,9.5
7620,2200000.0,2000-01,35500000.0,0.061971830985915494,1.7,46.7,28.3,76.1,1003,9.5
7621,2400000.0,2001-02,42500000.0,0.05647058823529412,1.7,46.7,28.3,76.1,1003,9.5
7622,330000.0,1984-85,3600000.0,0.09166666666666666,1.9,46.7,32.2,86.2,893,13.6
7623,350000.0,1985-86,4233000.0,0.08268367587999055,1.9,46.7,32.2,86.2,893,13.6
7624,375000.0,1987-88,6164000.0,0.060837118754055806,1.9,46.7,32.2,86.2,893,13.6
7625,375000.0,1988-89,7232000.0,0.05185287610619469,1.9,46.7,32.2,86.2,893,13.6
7626,150000.0,1990-91,11871000.0,0.012635835228708618,1.9,46.7,32.2,86.2,893,13.6
7627,205200.0,1996-97,24363000.0,0.00842260805319542,1.9,46.7,32.2,86.2,893,13.6
7628,272500.0,1997-98,26900000.0,0.010130111524163569,1.9,46.7,32.2,86.2,893,13.6
7629,96969.0,2016-17,94143000.0,0.001030018163857111,0.7,56.0,36.8,54.3,18,8.2
7630,1590000.0,1991-92,12500000.0,0.1272,1.5,46.2,0.0,76.0,567,7.2
7631,1590000.0,1992-93,14000000.0,0.11357142857142857,1.5,46.2,0.0,76.0,567,7.2
7632,1590000.0,1993-94,15175000.0,0.10477759472817133,1.5,46.2,0.0,76.0,567,7.2
7633,1590000.0,1994-95,15964000.0,0.09959909797043348,1.5,46.2,0.0,76.0,567,7.2
7634,2300000.0,1995-96,23000000.0,0.1,1.5,46.2,0.0,76.0,567,7.2
7635,2790000.0,1996-97,24363000.0,0.11451791651274473,1.5,46.2,0.0,76.0,567,7.2
7636,3184900.0,1997-98,26900000.0,0.11839776951672862,1.5,46.2,0.0,76.0,567,7.2
7637,4000000.0,1998-99,30000000.0,0.13333333333333333,1.5,46.2,0.0,76.0,567,7.2
7638,5175000.0,1999-00,34000000.0,0.15220588235294116,1.5,46.2,0.0,76.0,567,7.2
7639,5750000.0,2000-01,35500000.0,0.1619718309859155,1.5,46.2,0.0,76.0,567,7.2
7640,6325000.0,2001-02,42500000.0,0.14882352941176472,1.5,46.2,0.0,76.0,567,7.2
7641,6900000.0,2002-03,40271000.0,0.17133917707531474,1.5,46.2,0.0,76.0,567,7.2
7642,1131960.0,2015-16,70000000.0,0.016170857142857143,1.0,59.5,19.2,59.3,204,4.5
7643,1182840.0,2016-17,94143000.0,0.012564290494248112,1.0,59.5,19.2,59.3,204,4.5
7644,1471382.0,2017-18,99093000.0,0.014848495857426862,1.0,59.5,19.2,59.3,204,4.5
7645,2098560.0,2008-09,58680000.0,0.03576278118609407,1.5,49.8,34.7,79.1,717,17.3
7646,2225880.0,2009-10,57700000.0,0.03857677642980936,1.5,49.8,34.7,79.1,717,17.3
7647,2413320.0,2010-11,58044000.0,0.04157742402315485,1.5,49.8,34.7,79.1,717,17.3
7648,3076983.0,2011-12,58044000.0,0.053011215629522435,1.5,49.8,34.7,79.1,717,17.3
7649,13668750.0,2012-13,58044000.0,0.23548945627455034,1.5,49.8,34.7,79.1,717,17.3
7650,14693906.0,2013-14,58679000.0,0.25041166345711413,1.5,49.8,34.7,79.1,717,17.3
7651,15719063.0,2014-15,63065000.0,0.24925177198128914,1.5,49.8,34.7,79.1,717,17.3
7652,20000000.0,2015-16,70000000.0,0.2857142857142857,1.5,49.8,34.7,79.1,717,17.3
7653,21165675.0,2016-17,94143000.0,0.22482473471208694,1.5,49.8,34.7,79.1,717,17.3
7654,22642350.0,2017-18,99093000.0,0.22849595834216344,1.5,49.8,34.7,79.1,717,17.3
7655,600000.0,1998-99,30000000.0,0.02,1.0,43.2,32.7,65.9,249,5.8
7656,831120.0,2000-01,35500000.0,0.023411830985915493,1.0,43.2,32.7,65.9,249,5.8
7657,565850.0,2001-02,42500000.0,0.013314117647058824,1.0,43.2,32.7,65.9,249,5.8
7658,637435.0,2002-03,40271000.0,0.01582863599115989,1.0,43.2,32.7,65.9,249,5.8
7659,578160.0,2002-03,40271000.0,0.014356733133023764,3.8,42.9,34.6,85.3,113,6.5
7660,621520.0,2003-04,43840000.0,0.014177007299270072,3.8,42.9,34.6,85.3,113,6.5
7661,997320.0,2004-05,43870000.0,0.022733530886710738,3.8,42.9,34.6,85.3,113,6.5
7662,1744313.0,2005-06,49500000.0,0.035238646464646466,3.8,42.9,34.6,85.3,113,6.5
7663,1623720.0,2008-09,58680000.0,0.02767075664621677,0.8,53.1,21.6,75.7,766,9.1
7664,1745520.0,2009-10,57700000.0,0.03025164644714038,0.8,53.1,21.6,75.7,766,9.1
7665,1867320.0,2010-11,58044000.0,0.03217076700434154,0.8,53.1,21.6,75.7,766,9.1
7666,2862602.0,2011-12,58044000.0,0.04931779339811178,0.8,53.1,21.6,75.7,766,9.1
7667,4899293.0,2012-13,58044000.0,0.08440653642064641,0.8,53.1,21.6,75.7,766,9.1
7668,5904261.0,2013-14,58679000.0,0.10061965950339985,0.8,53.1,21.6,75.7,766,9.1
7669,6124728.0,2014-15,63065000.0,0.09711770395623563,0.8,53.1,21.6,75.7,766,9.1
7670,13000000.0,2015-16,70000000.0,0.18571428571428572,0.8,53.1,21.6,75.7,766,9.1
7671,13219250.0,2016-17,94143000.0,0.14041670649968666,0.8,53.1,21.6,75.7,766,9.1
7672,13788500.0,2017-18,99093000.0,0.1391470638692945,0.8,53.1,21.6,75.7,766,9.1
7673,3163680.0,2008-09,58680000.0,0.053914110429447853,2.3,44.2,37.0,82.7,657,18.3
7674,3401040.0,2009-10,57700000.0,0.058943500866551125,2.3,44.2,37.0,82.7,657,18.3
7675,3638280.0,2010-11,58044000.0,0.06268141409964854,2.3,44.2,37.0,82.7,657,18.3
7676,4609701.0,2011-12,58044000.0,0.079417355799049,2.3,44.2,37.0,82.7,657,18.3
7677,13668750.0,2012-13,58044000.0,0.23548945627455034,2.3,44.2,37.0,82.7,657,18.3
7678,14693906.0,2013-14,58679000.0,0.25041166345711413,2.3,44.2,37.0,82.7,657,18.3
7679,15719062.0,2014-15,63065000.0,0.24925175612463332,2.3,44.2,37.0,82.7,657,18.3
7680,19500000.0,2015-16,70000000.0,0.2785714285714286,2.3,44.2,37.0,82.7,657,18.3
7681,21165675.0,2016-17,94143000.0,0.22482473471208694,2.3,44.2,37.0,82.7,657,18.3
7682,22642350.0,2017-18,99093000.0,0.22849595834216344,2.3,44.2,37.0,82.7,657,18.3
7683,1011720.0,2006-07,53135000.0,0.01904055707161005,6.1,42.4,36.7,80.5,856,14.4
7684,1087680.0,2007-08,55630000.0,0.019552040266043503,6.1,42.4,36.7,80.5,856,14.4
7685,1163520.0,2008-09,58680000.0,0.019828220858895705,6.1,42.4,36.7,80.5,856,14.4
7686,2034997.0,2009-10,57700000.0,0.03526857885615251,6.1,42.4,36.7,80.5,856,14.4
7687,5750000.0,2010-11,58044000.0,0.09906277996003032,6.1,42.4,36.7,80.5,856,14.4
7688,5750000.0,2011-12,58044000.0,0.09906277996003032,6.1,42.4,36.7,80.5,856,14.4
7689,5750000.0,2012-13,58044000.0,0.09906277996003032,6.1,42.4,36.7,80.5,856,14.4
7690,6210000.0,2013-14,58679000.0,0.10583002436987679,6.1,42.4,36.7,80.5,856,14.4
7691,12000000.0,2014-15,63065000.0,0.19027986997542218,6.1,42.4,36.7,80.5,856,14.4
7692,12000000.0,2015-16,70000000.0,0.17142857142857143,6.1,42.4,36.7,80.5,856,14.4
7693,12000000.0,2016-17,94143000.0,0.12746566393677702,6.1,42.4,36.7,80.5,856,14.4
7694,28703704.0,2017-18,99093000.0,0.28966429515707465,6.1,42.4,36.7,80.5,856,14.4
7695,231000.0,1985-86,4233000.0,0.05457122608079376,7.0,44.9,30.3,77.6,928,10.7
7696,600000.0,1987-88,6164000.0,0.0973393900064893,7.0,44.9,30.3,77.6,928,10.7
7697,350000.0,1988-89,7232000.0,0.04839601769911504,7.0,44.9,30.3,77.6,928,10.7
7698,650000.0,1984-85,3600000.0,0.18055555555555555,2.4,47.1,14.3,76.5,1021,14.6
7699,475000.0,1985-86,4233000.0,0.11221356012284432,2.4,47.1,14.3,76.5,1021,14.6
7700,395500.0,1987-88,6164000.0,0.06416288124594419,2.4,47.1,14.3,76.5,1021,14.6
7701,34041.0,2005-06,49500000.0,0.0006876969696969697,1.5,38.3,34.4,76.8,242,4.7
7702,700000.0,2006-07,53135000.0,0.013173990778206456,1.5,38.3,34.4,76.8,242,4.7
7703,32842.0,2008-09,58680000.0,0.0005596796182685753,1.5,38.3,34.4,76.8,242,4.7
7704,208264.0,2010-11,58044000.0,0.00358803666184274,1.5,38.3,34.4,76.8,242,4.7
7705,915852.0,2011-12,58044000.0,0.015778581765557163,1.5,38.3,34.4,76.8,242,4.7
7706,1500000.0,2012-13,58044000.0,0.025842464337399215,1.5,38.3,34.4,76.8,242,4.7
7707,1600000.0,2013-14,58679000.0,0.027266995006731538,1.5,38.3,34.4,76.8,242,4.7
7708,123827.0,2014-15,63065000.0,0.0019634821216205503,1.5,38.3,34.4,76.8,242,4.7
7709,635753.0,2016-17,94143000.0,0.006753056520399817,1.5,38.3,34.4,76.8,242,4.7
7710,287500.0,1998-99,30000000.0,0.009583333333333333,3.1,43.7,39.1,82.9,554,8.5
7711,809280.0,1999-00,34000000.0,0.02380235294117647,3.1,43.7,39.1,82.9,554,8.5
7712,865800.0,2000-01,35500000.0,0.024388732394366196,3.1,43.7,39.1,82.9,554,8.5
7713,1700000.0,2001-02,42500000.0,0.04,3.1,43.7,39.1,82.9,554,8.5
7714,1870000.0,2002-03,40271000.0,0.04643540016388965,3.1,43.7,39.1,82.9,554,8.5
7715,1500000.0,2003-04,43840000.0,0.034215328467153285,3.1,43.7,39.1,82.9,554,8.5
7716,1600000.0,2004-05,43870000.0,0.03647139275131069,3.1,43.7,39.1,82.9,554,8.5
7717,3500000.0,2005-06,49500000.0,0.0707070707070707,3.1,43.7,39.1,82.9,554,8.5
7718,3500000.0,2006-07,53135000.0,0.06586995389103227,3.1,43.7,39.1,82.9,554,8.5
7719,3500000.0,2007-08,55630000.0,0.0629156929714183,3.1,43.7,39.1,82.9,554,8.5
7720,2250000.0,2008-09,58680000.0,0.03834355828220859,3.1,43.7,39.1,82.9,554,8.5
7721,1326960.0,2016-17,94143000.0,0.014095153118128805,0.9,38.7,32.0,82.0,171,5.7
7722,1386600.0,2017-18,99093000.0,0.013992915745814538,0.9,38.7,32.0,82.0,171,5.7
7723,1579440.0,2017-18,99093000.0,0.015938966425479095,0.2,50.0,40.0,33.3,26,0.9
7724,2239800.0,2015-16,70000000.0,0.031997142857142856,1.1,43.1,33.1,70.5,288,7.6
7725,2340600.0,2016-17,94143000.0,0.02486217775086836,1.1,43.1,33.1,70.5,288,7.6
7726,2441400.0,2017-18,99093000.0,0.02463746177832945,1.1,43.1,33.1,70.5,288,7.6
7727,1100000.0,1993-94,15175000.0,0.07248764415156507,1.4,44.6,30.6,65.2,774,6.6
7728,1430000.0,1994-95,15964000.0,0.08957654723127036,1.4,44.6,30.6,65.2,774,6.6
7729,1760000.0,1995-96,23000000.0,0.07652173913043478,1.4,44.6,30.6,65.2,774,6.6
7730,2090000.0,1996-97,24363000.0,0.08578582276402742,1.4,44.6,30.6,65.2,774,6.6
7731,2115000.0,1997-98,26900000.0,0.07862453531598514,1.4,44.6,30.6,65.2,774,6.6
7732,1000000.0,1998-99,30000000.0,0.03333333333333333,1.4,44.6,30.6,65.2,774,6.6
7733,2000000.0,1999-00,34000000.0,0.058823529411764705,1.4,44.6,30.6,65.2,774,6.6
7734,2200000.0,2000-01,35500000.0,0.061971830985915494,1.4,44.6,30.6,65.2,774,6.6
7735,2400000.0,2001-02,42500000.0,0.05647058823529412,1.4,44.6,30.6,65.2,774,6.6
7736,2600000.0,2002-03,40271000.0,0.06456258846316208,1.4,44.6,30.6,65.2,774,6.6
7737,2800000.0,2003-04,43840000.0,0.06386861313868614,1.4,44.6,30.6,65.2,774,6.6
7738,3000000.0,2004-05,43870000.0,0.06838386140870754,1.4,44.6,30.6,65.2,774,6.6
7739,3200000.0,2005-06,49500000.0,0.06464646464646465,1.4,44.6,30.6,65.2,774,6.6
7740,250000.0,1992-93,14000000.0,0.017857142857142856,1.1,43.6,33.3,72.6,95,3.3
7741,325000.0,1993-94,15175000.0,0.0214168039538715,1.1,43.6,33.3,72.6,95,3.3
7742,543471.0,2016-17,94143000.0,0.005772824320448679,0.5,40.0,23.3,85.2,30,3.0
7743,1312611.0,2017-18,99093000.0,0.01324625351942115,0.5,40.0,23.3,85.2,30,3.0
7751,192228.0,2012-13,58044000.0,0.0033117634897663843,0.9,58.3,50.0,100.0,10,1.8
7752,2500000.0,2005-06,49500000.0,0.050505050505050504,0.3,34.1,25.0,86.7,19,2.3
7753,500000.0,2006-07,53135000.0,0.009409993413004612,0.3,34.1,25.0,86.7,19,2.3
7754,500000.0,2007-08,55630000.0,0.008987956138774043,0.3,34.1,25.0,86.7,19,2.3
7755,140000.0,1992-93,14000000.0,0.01,1.3,40.0,37.4,83.1,259,7.8
7756,247500.0,1996-97,24363000.0,0.010158847432582194,1.3,40.0,37.4,83.1,259,7.8
7757,455000.0,1997-98,26900000.0,0.01691449814126394,1.3,40.0,37.4,83.1,259,7.8
7758,545000.0,1998-99,30000000.0,0.018166666666666668,1.3,40.0,37.4,83.1,259,7.8
7759,315000.0,1999-00,34000000.0,0.00926470588235294,1.3,40.0,37.4,83.1,259,7.8
7760,174598.0,2001-02,42500000.0,0.004108188235294118,1.3,40.0,37.4,83.1,259,7.8
7761,473604.0,2011-12,58044000.0,0.00815939632003308,3.1,42.3,33.0,73.1,456,6.6
7762,89670.0,2012-13,58044000.0,0.0015448625180897251,3.1,42.3,33.0,73.1,456,6.6
7763,67253.0,2012-13,58044000.0,0.001158655502722073,3.1,42.3,33.0,73.1,456,6.6
7764,884293.0,2013-14,58679000.0,0.015070008009679784,3.1,42.3,33.0,73.1,456,6.6
7765,2433333.0,2014-15,63065000.0,0.038584523903908666,3.1,42.3,33.0,73.1,456,6.6
7766,2433333.0,2015-16,70000000.0,0.0347619,3.1,42.3,33.0,73.1,456,6.6
7767,2433334.0,2016-17,94143000.0,0.02584721115749445,3.1,42.3,33.0,73.1,456,6.6
7768,6000000.0,2017-18,99093000.0,0.060549181072326,3.1,42.3,33.0,73.1,456,6.6
7769,550000.0,1993-94,15175000.0,0.036243822075782535,0.0,37.8,0.0,50.0,22,1.5
7771,463000.0,1992-93,14000000.0,0.03307142857142857,1.3,45.5,28.4,76.5,319,10.9
7772,601000.0,1993-94,15175000.0,0.03960461285008237,1.3,45.5,28.4,76.5,319,10.9
7773,740000.0,1994-95,15964000.0,0.04635429716862942,1.3,45.5,28.4,76.5,319,10.9
7774,925000.0,1995-96,23000000.0,0.04021739130434782,1.3,45.5,28.4,76.5,319,10.9
7775,1780000.0,1996-97,24363000.0,0.0730616098181669,1.3,45.5,28.4,76.5,319,10.9
7776,2120000.0,1997-98,26900000.0,0.07881040892193308,1.3,45.5,28.4,76.5,319,10.9
7777,2460000.0,1998-99,30000000.0,0.082,1.3,45.5,28.4,76.5,319,10.9
7778,2800000.0,1999-00,34000000.0,0.08235294117647059,1.3,45.5,28.4,76.5,319,10.9
7779,2380000.0,2000-01,35500000.0,0.06704225352112676,1.3,45.5,28.4,76.5,319,10.9
7780,798500.0,2000-01,35500000.0,0.022492957746478873,1.3,45.5,28.4,76.5,319,10.9
7781,965850.0,2001-02,42500000.0,0.022725882352941176,1.3,45.5,28.4,76.5,319,10.9
7782,970000.0,1991-92,12500000.0,0.0776,1.7,38.4,27.0,73.5,251,6.7
7783,1228000.0,1992-93,14000000.0,0.08771428571428572,1.7,38.4,27.0,73.5,251,6.7
7784,1498000.0,1993-94,15175000.0,0.09871499176276771,1.7,38.4,27.0,73.5,251,6.7
7785,1767000.0,1994-95,15964000.0,0.11068654472563268,1.7,38.4,27.0,73.5,251,6.7
7786,2038000.0,1995-96,23000000.0,0.08860869565217391,1.7,38.4,27.0,73.5,251,6.7
7787,305000.0,1984-85,3600000.0,0.08472222222222223,4.0,50.1,33.7,87.3,551,9.5
7788,305000.0,1985-86,4233000.0,0.0720529175525632,4.0,50.1,33.7,87.3,551,9.5
7789,349458.0,2002-03,40271000.0,0.008677658861215267,0.6,25.0,0.0,62.5,9,1.2
7790,475000.0,1993-94,15175000.0,0.03130148270181219,1.4,36.6,37.5,76.2,48,1.7
7791,615000.0,1994-95,15964000.0,0.03852417940365823,1.4,36.6,37.5,76.2,48,1.7
7792,707040.0,2000-01,35500000.0,0.01991661971830986,0.4,45.7,6.3,52.7,453,2.2
7793,759960.0,2001-02,42500000.0,0.017881411764705882,0.4,45.7,6.3,52.7,453,2.2
7794,813000.0,2002-03,40271000.0,0.02018822477713491,0.4,45.7,6.3,52.7,453,2.2
7795,663679.0,2003-04,43840000.0,0.015138663321167884,0.4,45.7,6.3,52.7,453,2.2
7796,745046.0,2004-05,43870000.0,0.01698304080237064,0.4,45.7,6.3,52.7,453,2.2
7797,2000000.0,2005-06,49500000.0,0.04040404040404041,0.4,45.7,6.3,52.7,453,2.2
7798,2210000.0,2006-07,53135000.0,0.04159217088548038,0.4,45.7,6.3,52.7,453,2.2
7799,2420000.0,2007-08,55630000.0,0.043501707711666365,0.4,45.7,6.3,52.7,453,2.2
7800,2630000.0,2008-09,58680000.0,0.044819359236537154,0.4,45.7,6.3,52.7,453,2.2
7801,2840000.0,2009-10,57700000.0,0.04922010398613518,0.4,45.7,6.3,52.7,453,2.2
7802,1259400.0,1999-00,34000000.0,0.03704117647058824,2.1,45.3,32.4,82.2,827,16.0
7803,1353960.0,2000-01,35500000.0,0.038139718309859155,2.1,45.3,32.4,82.2,827,16.0
7804,1448400.0,2001-02,42500000.0,0.03408,2.1,45.3,32.4,82.2,827,16.0
7805,2069764.0,2002-03,40271000.0,0.05139589282610315,2.1,45.3,32.4,82.2,827,16.0
7806,7000000.0,2003-04,43840000.0,0.15967153284671534,2.1,45.3,32.4,82.2,827,16.0
7807,7000000.0,2004-05,43870000.0,0.15956234328698427,2.1,45.3,32.4,82.2,827,16.0
7808,7000000.0,2005-06,49500000.0,0.1414141414141414,2.1,45.3,32.4,82.2,827,16.0
7809,7000000.0,2006-07,53135000.0,0.13173990778206454,2.1,45.3,32.4,82.2,827,16.0
7810,7000000.0,2007-08,55630000.0,0.1258313859428366,2.1,45.3,32.4,82.2,827,16.0
7811,8275862.0,2008-09,58680000.0,0.14103377641445125,2.1,45.3,32.4,82.2,827,16.0
7812,8937931.0,2009-10,57700000.0,0.1549034835355286,2.1,45.3,32.4,82.2,827,16.0
7813,9600000.0,2010-11,58044000.0,0.16539177175935496,2.1,45.3,32.4,82.2,827,16.0
7814,10262069.0,2011-12,58044000.0,0.17679810144028668,2.1,45.3,32.4,82.2,827,16.0
7815,10924138.0,2012-13,58044000.0,0.18820443112121837,2.1,45.3,32.4,82.2,827,16.0
7816,975000.0,2000-01,35500000.0,0.027464788732394368,0.6,48.0,0.0,63.9,680,7.2
7817,1048080.0,2001-02,42500000.0,0.024660705882352942,0.6,48.0,0.0,63.9,680,7.2
7818,1121280.0,2002-03,40271000.0,0.02784336122768245,0.6,48.0,0.0,63.9,680,7.2
7819,1726771.0,2003-04,43840000.0,0.039388024635036496,0.6,48.0,0.0,63.9,680,7.2
7820,8533333.0,2004-05,43870000.0,0.1945140870754502,0.6,48.0,0.0,63.9,680,7.2
7821,8533333.0,2005-06,49500000.0,0.17239056565656566,0.6,48.0,0.0,63.9,680,7.2
7822,8433334.0,2006-07,53135000.0,0.15871523477933566,0.6,48.0,0.0,63.9,680,7.2
7823,4000000.0,2007-08,55630000.0,0.07190364911019234,0.6,48.0,0.0,63.9,680,7.2
7824,1141838.0,2008-09,58680000.0,0.019458725289706883,0.6,48.0,0.0,63.9,680,7.2
7825,1229225.0,2009-10,57700000.0,0.02130372616984402,0.6,48.0,0.0,63.9,680,7.2
7826,1229255.0,2010-11,58044000.0,0.021177985666046447,0.6,48.0,0.0,63.9,680,7.2
7827,1352181.0,2011-12,58044000.0,0.02329579284680587,0.6,48.0,0.0,63.9,680,7.2
7828,938760.0,2007-08,55630000.0,0.01687506740967104,0.5,53.7,12.5,61.2,580,5.0
7829,1009200.0,2008-09,58680000.0,0.017198364008179957,0.5,53.7,12.5,61.2,580,5.0
7830,1079640.0,2009-10,57700000.0,0.018711265164644716,0.5,53.7,12.5,61.2,580,5.0
7831,762196.0,2010-11,58044000.0,0.01313134863207222,0.5,53.7,12.5,61.2,580,5.0
7832,4000000.0,2012-13,58044000.0,0.06891323823306457,0.5,53.7,12.5,61.2,580,5.0
7833,4000000.0,2013-14,58679000.0,0.06816748751682884,0.5,53.7,12.5,61.2,580,5.0
7834,4000000.0,2014-15,63065000.0,0.06342662332514072,0.5,53.7,12.5,61.2,580,5.0
7835,4000000.0,2015-16,70000000.0,0.05714285714285714,0.5,53.7,12.5,61.2,580,5.0
7836,15944154.0,2016-17,94143000.0,0.16936101462668493,0.5,53.7,12.5,61.2,580,5.0
7837,16661641.0,2017-18,99093000.0,0.16814145297851513,0.5,53.7,12.5,61.2,580,5.0
7838,361000.0,1984-85,3600000.0,0.10027777777777777,1.0,49.3,13.2,70.4,1117,6.9
7839,411000.0,1985-86,4233000.0,0.09709425939050319,1.0,49.3,13.2,70.4,1117,6.9
7840,500000.0,1986-87,4945000.0,0.10111223458038422,1.0,49.3,13.2,70.4,1117,6.9
7841,575000.0,1987-88,6164000.0,0.09328358208955224,1.0,49.3,13.2,70.4,1117,6.9
7842,600000.0,1988-89,7232000.0,0.08296460176991151,1.0,49.3,13.2,70.4,1117,6.9
7843,1330000.0,1990-91,11871000.0,0.11203773902788308,1.0,49.3,13.2,70.4,1117,6.9
7844,500000.0,1992-93,14000000.0,0.03571428571428571,1.0,49.3,13.2,70.4,1117,6.9
7845,650000.0,1993-94,15175000.0,0.042833607907743,1.0,49.3,13.2,70.4,1117,6.9
7846,800000.0,1994-95,15964000.0,0.05011275369581558,1.0,49.3,13.2,70.4,1117,6.9
7847,400000.0,1995-96,23000000.0,0.017391304347826087,1.0,49.3,13.2,70.4,1117,6.9
